source_airport,destination_airport,Airline,Airline ID,Source airport ID,Destination airport ID,Codeshare,Stops,Equipment,Route,number_airport
FEZ,EBU,FR,4296,1066,1350,,0,738,FEZ-EBU,16
FEZ,EIN,FR,4296,1066,585,,0,738,FEZ-EIN,16
FEZ,FNI,FR,4296,1066,1439,,0,738,FEZ-FNI,16
FEZ,HHN,FR,4296,1066,355,,0,738,FEZ-HHN,16
FEZ,MRS,FR,4296,1066,1353,,0,738,FEZ-MRS,16
FEZ,NRN,FR,4296,1066,4198,,0,738,FEZ-NRN,16
FEZ,NTE,FR,4296,1066,1418,,0,738,FEZ-NTE,16
FEZ,PSA,FR,4296,1066,1562,,0,738,FEZ-PSA,16
FEZ,STN,FR,4296,1066,548,,0,738,FEZ-STN,16
FKB,ACE,FR,4296,4166,1055,,0,738,FKB-ACE,18
FKB,AGP,FR,4296,4166,1230,,0,738,FKB-AGP,18
FKB,ALC,FR,4296,4166,1212,,0,738,FKB-ALC,18
FKB,BRI,FR,4296,4166,1501,,0,738,FKB-BRI,18
FKB,CAG,FR,4296,4166,1519,,0,738,FKB-CAG,18
FKB,CIA,FR,4296,4166,1553,,0,738,FKB-CIA,18
FKB,GRO,FR,4296,4166,1222,,0,738,FKB-GRO,18
FKB,LPA,FR,4296,4166,1054,,0,738,FKB-LPA,18
FKB,OPO,FR,4296,4166,1636,,0,738,FKB-OPO,18
FKB,SKG,FR,4296,4166,1486,,0,738,FKB-SKG,18
FKB,STN,FR,4296,4166,548,,0,738,FKB-STN,18
FKB,TFS,FR,4296,4166,1056,,0,738,FKB-TFS,18
FKB,TPS,FR,4296,4166,1515,,0,738,FKB-TPS,18
FKB,ZAD,FR,4296,4166,1209,,0,738,FKB-ZAD,18
FMM,AGP,FR,4296,3986,1230,,0,738,FMM-AGP,21
FMM,AHO,FR,4296,3986,1517,,0,738,FMM-AHO,21
FMM,ALC,FR,4296,3986,1212,,0,738,FMM-ALC,21
FMM,CHQ,FR,4296,3986,1474,,0,738,FMM-CHQ,21
FMM,CIA,FR,4296,3986,1553,,0,738,FMM-CIA,21
FMM,DUB,FR,4296,3986,599,,0,738,FMM-DUB,21
FMM,FAO,FR,4296,3986,1626,,0,738,FMM-FAO,21
FMM,GRO,FR,4296,3986,1222,,0,738,FMM-GRO,21
FMM,OPO,FR,4296,3986,1636,,0,738,FMM-OPO,21
FMM,PMI,FR,4296,3986,3998,,0,738,FMM-PMI,21
FMM,SNN,FR,4296,3986,603,,0,738,FMM-SNN,21
FMM,STN,FR,4296,3986,548,,0,738,FMM-STN,21
FMM,TFS,FR,4296,3986,1056,,0,738,FMM-TFS,21
FMM,TPS,FR,4296,3986,1515,,0,738,FMM-TPS,21
FMO,AGP,FR,4296,341,1230,,0,738,FMO-AGP,11
FMO,GRO,FR,4296,341,1222,,0,738,FMO-GRO,11
FNI,CRL,FR,4296,1439,304,,0,738,FNI-CRL,4
FNI,FEZ,FR,4296,1439,1066,,0,738,FNI-FEZ,4
FNI,LPL,FR,4296,1439,491,,0,738,FNI-LPL,4
FNI,LTN,FR,4296,1439,492,,0,738,FNI-LTN,4
FSC,CRL,FR,4296,1323,304,,0,738,FSC-CRL,9
FUE,BCN,FR,4296,1051,1218,,0,738,FUE-BCN,53
FUE,BGY,FR,4296,1051,1525,,0,738,FUE-BGY,53
FUE,BHX,FR,4296,1051,469,,0,738,FUE-BHX,53
FUE,BOH,FR,4296,1051,494,,0,738,FUE-BOH,53
FUE,BRE,FR,4296,1051,353,,0,738,FUE-BRE,53
FUE,CRL,FR,4296,1051,304,,0,738,FUE-CRL,53
FUE,EDI,FR,4296,1051,535,,0,738,FUE-EDI,53
FUE,EMA,FR,4296,1051,523,,0,738,FUE-EMA,53
FUE,LBA,FR,4296,1051,517,,0,738,FUE-LBA,53
FUE,LPL,FR,4296,1051,491,,0,738,FUE-LPL,53
FUE,LTN,FR,4296,1051,492,,0,738,FUE-LTN,53
FUE,MAD,FR,4296,1051,1229,,0,738,FUE-MAD,53
FUE,NRN,FR,4296,1051,4198,,0,738,FUE-NRN,53
FUE,ORK,FR,4296,1051,596,,0,738,FUE-ORK,53
FUE,PIK,FR,4296,1051,537,,0,738,FUE-PIK,53
FUE,PSA,FR,4296,1051,1562,,0,738,FUE-PSA,53
FUE,SNN,FR,4296,1051,603,,0,738,FUE-SNN,53
FUE,STN,FR,4296,1051,548,,0,738,FUE-STN,53
GDN,BHX,FR,4296,668,469,,0,738,GDN-BHX,47
GDN,BRS,FR,4296,668,490,,0,738,GDN-BRS,47
GDN,DUB,FR,4296,668,599,,0,738,GDN-DUB,47
GDN,EDI,FR,4296,668,535,,0,738,GDN-EDI,47
GDN,LBA,FR,4296,668,517,,0,738,GDN-LBA,47
GDN,MAN,FR,4296,668,478,,0,738,GDN-MAN,47
GDN,ORK,FR,4296,668,596,,0,738,GDN-ORK,47
GDN,PSA,FR,4296,668,1562,,0,738,GDN-PSA,47
GDN,RYG,FR,4296,668,657,,0,738,GDN-RYG,47
GDN,STN,FR,4296,668,548,,0,738,GDN-STN,47
GDN,WMI,FR,4296,668,8414,,0,738,GDN-WMI,47
GOA,BRI,FR,4296,1528,1501,,0,738,GOA-BRI,17
GOA,CAG,FR,4296,1528,1519,,0,738,GOA-CAG,17
GOA,CRL,FR,4296,1528,304,,0,738,GOA-CRL,17
GOA,STN,FR,4296,1528,548,,0,738,GOA-STN,17
GOA,TPS,FR,4296,1528,1515,,0,738,GOA-TPS,17
GPA,PFO,FR,4296,1473,1198,,0,738,GPA-PFO,3
GRO,AHO,FR,4296,1222,1517,,0,738,GRO-AHO,49
GRO,BDS,FR,4296,1222,1506,,0,738,GRO-BDS,49
GRO,BGY,FR,4296,1222,1525,,0,738,GRO-BGY,49
GRO,BLL,FR,4296,1222,608,,0,738,GRO-BLL,49
GRO,BOH,FR,4296,1222,494,,0,738,GRO-BOH,49
GRO,BRE,FR,4296,1222,353,,0,738,GRO-BRE,49
GRO,BRS,FR,4296,1222,490,,0,738,GRO-BRS,49
GRO,BTS,FR,4296,1222,1745,,0,738,GRO-BTS,49
GRO,BVA,FR,4296,1222,1367,,0,738,GRO-BVA,49
GRO,CAG,FR,4296,1222,1519,,0,738,GRO-CAG,49
GRO,CGN,FR,4296,1222,344,,0,738,GRO-CGN,49
GRO,CRL,FR,4296,1222,304,,0,738,GRO-CRL,49
GRO,DTM,FR,4296,1222,373,,0,738,GRO-DTM,49
GRO,DUB,FR,4296,1222,599,,0,738,GRO-DUB,49
GRO,EIN,FR,4296,1222,585,,0,738,GRO-EIN,49
GRO,EMA,FR,4296,1222,523,,0,738,GRO-EMA,49
GRO,FKB,FR,4296,1222,4166,,0,738,GRO-FKB,49
GRO,FMM,FR,4296,1222,3986,,0,738,GRO-FMM,49
GRO,FMO,FR,4296,1222,341,,0,738,GRO-FMO,49
GRO,GRQ,FR,4296,1222,586,,0,738,GRO-GRQ,49
GRO,HHN,FR,4296,1222,355,,0,738,GRO-HHN,49
GRO,IBZ,FR,4296,1222,1225,,0,738,GRO-IBZ,49
GRO,KRK,FR,4296,1222,669,,0,738,GRO-KRK,49
GRO,LBA,FR,4296,1222,517,,0,738,GRO-LBA,49
GRO,LPP,FR,4296,1222,441,,0,738,GRO-LPP,49
GRO,LTN,FR,4296,1222,492,,0,738,GRO-LTN,49
GRO,MAN,FR,4296,1222,478,,0,738,GRO-MAN,49
GRO,MLA,FR,4296,1222,1606,,0,738,GRO-MLA,49
GRO,MST,FR,4296,1222,582,,0,738,GRO-MST,49
GRO,NCL,FR,4296,1222,521,,0,738,GRO-NCL,49
GRO,NRN,FR,4296,1222,4198,,0,738,GRO-NRN,49
GRO,PMI,FR,4296,1222,3998,,0,738,GRO-PMI,49
GRO,POZ,FR,4296,1222,674,,0,738,GRO-POZ,49
GRO,PSA,FR,4296,1222,1562,,0,738,GRO-PSA,49
GRO,PSR,FR,4296,1222,1505,,0,738,GRO-PSR,49
GRO,RAK,FR,4296,1222,1075,,0,738,GRO-RAK,49
GRO,RBA,FR,4296,1222,1072,,0,738,GRO-RBA,49
GRO,SFT,FR,4296,1222,726,,0,738,GRO-SFT,49
GRO,SKG,FR,4296,1222,1486,,0,738,GRO-SKG,49
GRO,STN,FR,4296,1222,548,,0,738,GRO-STN,49
GRO,TLL,FR,4296,1222,415,,0,738,GRO-TLL,49
GRO,TMP,FR,4296,1222,458,,0,738,GRO-TMP,49
GRO,TPS,FR,4296,1222,1515,,0,738,GRO-TPS,49
GRO,WRO,FR,4296,1222,680,,0,738,GRO-WRO,49
GRQ,GRO,FR,4296,586,1222,,0,738,GRQ-GRO,5
GRQ,PMI,FR,4296,586,3998,,0,738,GRQ-PMI,5
GSE,AGP,FR,4296,691,1230,,0,738,GSE-AGP,20
GSE,AHO,FR,4296,691,1517,,0,738,GSE-AHO,20
GSE,ALC,FR,4296,691,1212,,0,738,GSE-ALC,20
GSE,BGY,FR,4296,691,1525,,0,738,GSE-BGY,20
GSE,BVA,FR,4296,691,1367,,0,738,GSE-BVA,20
GSE,CIA,FR,4296,691,1553,,0,738,GSE-CIA,20
GSE,EDI,FR,4296,691,535,,0,738,GSE-EDI,20
GSE,MLA,FR,4296,691,1606,,0,738,GSE-MLA,20
GSE,MRS,FR,4296,691,1353,,0,738,GSE-MRS,20
GSE,PMI,FR,4296,691,3998,,0,738,GSE-PMI,20
GSE,PSA,FR,4296,691,1562,,0,738,GSE-PSA,20
GSE,STN,FR,4296,691,548,,0,738,GSE-STN,20
GSE,ZAD,FR,4296,691,1209,,0,738,GSE-ZAD,20
HAU,AGP,FR,4296,645,1230,,0,738,HAU-AGP,10
HAU,ALC,FR,4296,645,1212,,0,738,HAU-ALC,10
HAU,BRE,FR,4296,645,353,,0,738,HAU-BRE,10
HAU,PSA,FR,4296,645,1562,,0,738,HAU-PSA,10
HAU,STN,FR,4296,645,548,,0,738,HAU-STN,10
HAU,ZAD,FR,4296,645,1209,,0,738,HAU-ZAD,10
HHN,ACE,FR,4296,355,1055,,0,738,HHN-ACE,47
HHN,AGP,FR,4296,355,1230,,0,738,HHN-AGP,47
HHN,AHO,FR,4296,355,1517,,0,738,HHN-AHO,47
HHN,ALC,FR,4296,355,1212,,0,738,HHN-ALC,47
HHN,BGY,FR,4296,355,1525,,0,738,HHN-BGY,47
HHN,BRI,FR,4296,355,1501,,0,738,HHN-BRI,47
HHN,CAG,FR,4296,355,1519,,0,738,HHN-CAG,47
HHN,CHQ,FR,4296,355,1474,,0,738,HHN-CHQ,47
HHN,CIA,FR,4296,355,1553,,0,738,HHN-CIA,47
HHN,CIY,FR,4296,355,9327,,0,738,HHN-CIY,47
HHN,DUB,FR,4296,355,599,,0,738,HHN-DUB,47
HHN,EDI,FR,4296,355,535,,0,738,HHN-EDI,47
HHN,FAO,FR,4296,355,1626,,0,738,HHN-FAO,47
HHN,FEZ,FR,4296,355,1066,,0,738,HHN-FEZ,47
HHN,GRO,FR,4296,355,1222,,0,738,HHN-GRO,47
HHN,IBZ,FR,4296,355,1225,,0,738,HHN-IBZ,47
HHN,KIR,FR,4296,355,601,,0,738,HHN-KIR,47
HHN,KUN,FR,4296,355,3956,,0,738,HHN-KUN,47
HHN,LIS,FR,4296,355,1638,,0,738,HHN-LIS,47
HHN,MPL,FR,4296,355,1359,,0,738,HHN-MPL,47
HHN,NDR,FR,4296,355,5673,,0,738,HHN-NDR,47
HHN,OPO,FR,4296,355,1636,,0,738,HHN-OPO,47
HHN,PDV,FR,4296,355,1193,,0,738,HHN-PDV,47
HHN,PMI,FR,4296,355,3998,,0,738,HHN-PMI,47
HHN,PSA,FR,4296,355,1562,,0,738,HHN-PSA,47
HHN,PSR,FR,4296,355,1505,,0,738,HHN-PSR,47
HHN,PUY,FR,4296,355,1203,,0,738,HHN-PUY,47
HHN,RAK,FR,4296,355,1075,,0,738,HHN-RAK,47
HHN,REU,FR,4296,355,1236,,0,738,HHN-REU,47
HHN,RIX,FR,4296,355,3953,,0,738,HHN-RIX,47
HHN,SCQ,FR,4296,355,1243,,0,738,HHN-SCQ,47
HHN,SDR,FR,4296,355,1251,,0,738,HHN-SDR,47
HHN,SKG,FR,4296,355,1486,,0,738,HHN-SKG,47
HHN,STN,FR,4296,355,548,,0,738,HHN-STN,47
HHN,SUF,FR,4296,355,1508,,0,738,HHN-SUF,47
HHN,TFS,FR,4296,355,1056,,0,738,HHN-TFS,47
HHN,TMP,FR,4296,355,458,,0,738,HHN-TMP,47
HHN,TPS,FR,4296,355,1515,,0,738,HHN-TPS,47
HHN,TSF,FR,4296,355,1539,,0,738,HHN-TSF,47
HHN,VLC,FR,4296,355,1246,,0,738,HHN-VLC,47
HHN,VOL,FR,4296,355,1448,,0,738,HHN-VOL,47
HHN,XRY,FR,4296,355,1226,,0,738,HHN-XRY,47
HHN,ZAD,FR,4296,355,1209,,0,738,HHN-ZAD,47
IBZ,AGP,FR,4296,1225,1230,,0,738,IBZ-AGP,58
IBZ,BCN,FR,4296,1225,1218,,0,738,IBZ-BCN,58
IBZ,BGY,FR,4296,1225,1525,,0,738,IBZ-BGY,58
IBZ,BHX,FR,4296,1225,469,,0,738,IBZ-BHX,58
IBZ,BLQ,FR,4296,1225,1538,,0,738,IBZ-BLQ,58
IBZ,BOH,FR,4296,1225,494,,0,738,IBZ-BOH,58
IBZ,BRS,FR,4296,1225,490,,0,738,IBZ-BRS,58
IBZ,CIA,FR,4296,1225,1553,,0,738,IBZ-CIA,58
IBZ,CRL,FR,4296,1225,304,,0,738,IBZ-CRL,58
IBZ,EIN,FR,4296,1225,585,,0,738,IBZ-EIN,58
IBZ,EMA,FR,4296,1225,523,,0,738,IBZ-EMA,58
IBZ,GRO,FR,4296,1225,1222,,0,738,IBZ-GRO,58
IBZ,HHN,FR,4296,1225,355,,0,738,IBZ-HHN,58
IBZ,LBA,FR,4296,1225,517,,0,738,IBZ-LBA,58
IBZ,LPL,FR,4296,1225,491,,0,738,IBZ-LPL,58
IBZ,MRS,FR,4296,1225,1353,,0,738,IBZ-MRS,58
IBZ,NRN,FR,4296,1225,4198,,0,738,IBZ-NRN,58
IBZ,PIK,FR,4296,1225,537,,0,738,IBZ-PIK,58
IBZ,PSA,FR,4296,1225,1562,,0,738,IBZ-PSA,58
IBZ,STN,FR,4296,1225,548,,0,738,IBZ-STN,58
IBZ,VLC,FR,4296,1225,1246,,0,738,IBZ-VLC,58
KGS,BGY,FR,4296,1458,1525,,0,738,KGS-BGY,28
KGS,KRK,FR,4296,1458,669,,0,738,KGS-KRK,28
KGS,KUN,FR,4296,1458,3956,,0,738,KGS-KUN,28
KGS,LBA,FR,4296,1458,517,,0,738,KGS-LBA,28
KGS,LPL,FR,4296,1458,491,,0,738,KGS-LPL,28
KGS,RYG,FR,4296,1458,657,,0,738,KGS-RYG,28
KGS,STN,FR,4296,1458,548,,0,738,KGS-STN,28
KIR,ALC,FR,4296,601,1212,,0,738,KIR-ALC,6
KIR,FAO,FR,4296,601,1626,,0,738,KIR-FAO,6
KIR,HHN,FR,4296,601,355,,0,738,KIR-HHN,6
KIR,LTN,FR,4296,601,492,,0,738,KIR-LTN,6
KIR,STN,FR,4296,601,548,,0,738,KIR-STN,6
KRK,AGP,FR,4296,669,1230,,0,738,KRK-AGP,52
KRK,ALC,FR,4296,669,1212,,0,738,KRK-ALC,52
KRK,BGY,FR,4296,669,1525,,0,738,KRK-BGY,52
KRK,BHX,FR,4296,669,469,,0,738,KRK-BHX,52
KRK,BLQ,FR,4296,669,1538,,0,738,KRK-BLQ,52
KRK,BVA,FR,4296,669,1367,,0,738,KRK-BVA,52
KRK,CAG,FR,4296,669,1519,,0,738,KRK-CAG,52
KRK,CIA,FR,4296,669,1553,,0,738,KRK-CIA,52
KRK,CRL,FR,4296,669,304,,0,738,KRK-CRL,52
KRK,DTM,FR,4296,669,373,,0,738,KRK-DTM,52
KRK,DUB,FR,4296,669,599,,0,738,KRK-DUB,52
KRK,EDI,FR,4296,669,535,,0,738,KRK-EDI,52
KRK,EIN,FR,4296,669,585,,0,738,KRK-EIN,52
KRK,EMA,FR,4296,669,523,,0,738,KRK-EMA,52
KRK,GRO,FR,4296,669,1222,,0,738,KRK-GRO,52
KRK,KGS,FR,4296,669,1458,,0,738,KRK-KGS,52
KRK,LBA,FR,4296,669,517,,0,738,KRK-LBA,52
KRK,LPL,FR,4296,669,491,,0,738,KRK-LPL,52
KRK,MAD,FR,4296,669,1229,,0,738,KRK-MAD,52
KRK,MAN,FR,4296,669,478,,0,738,KRK-MAN,52
KRK,MLA,FR,4296,669,1606,,0,738,KRK-MLA,52
KRK,NYO,FR,4296,669,699,,0,738,KRK-NYO,52
KRK,PFO,FR,4296,669,1198,,0,738,KRK-PFO,52
KRK,PSA,FR,4296,669,1562,,0,738,KRK-PSA,52
KRK,RYG,FR,4296,669,657,,0,738,KRK-RYG,52
KRK,SNN,FR,4296,669,603,,0,738,KRK-SNN,52
KRK,STN,FR,4296,669,548,,0,738,KRK-STN,52
KRK,TPS,FR,4296,669,1515,,0,738,KRK-TPS,52
KTW,ALC,FR,4296,671,1212,,0,738,KTW-ALC,27
KTW,BHX,FR,4296,671,469,,0,738,KTW-BHX,27
KTW,CHQ,FR,4296,671,1474,,0,738,KTW-CHQ,27
KTW,DUB,FR,4296,671,599,,0,738,KTW-DUB,27
KTW,STN,FR,4296,671,548,,0,738,KTW-STN,27
KUN,ALC,FR,4296,3956,1212,,0,738,KUN-ALC,19
KUN,BHX,FR,4296,3956,469,,0,738,KUN-BHX,19
KUN,BRS,FR,4296,3956,490,,0,738,KUN-BRS,19
KUN,CAG,FR,4296,3956,1519,,0,738,KUN-CAG,19
KUN,CIY,FR,4296,3956,9327,,0,738,KUN-CIY,19
KUN,DUB,FR,4296,3956,599,,0,738,KUN-DUB,19
KUN,EDI,FR,4296,3956,535,,0,738,KUN-EDI,19
KUN,HHN,FR,4296,3956,355,,0,738,KUN-HHN,19
KUN,KGS,FR,4296,3956,1458,,0,738,KUN-KGS,19
KUN,LGW,FR,4296,3956,502,,0,738,KUN-LGW,19
KUN,LTN,FR,4296,3956,492,,0,738,KUN-LTN,19
KUN,MLA,FR,4296,3956,1606,,0,738,KUN-MLA,19
KUN,NOC,FR,4296,3956,600,,0,738,KUN-NOC,19
KUN,PFO,FR,4296,3956,1198,,0,738,KUN-PFO,19
KUN,PMI,FR,4296,3956,3998,,0,738,KUN-PMI,19
KUN,RHO,FR,4296,3956,1472,,0,738,KUN-RHO,19
KUN,RYG,FR,4296,3956,657,,0,738,KUN-RYG,19
KUN,STN,FR,4296,3956,548,,0,738,KUN-STN,19
KUN,TPS,FR,4296,3956,1515,,0,738,KUN-TPS,19
LBA,ACE,FR,4296,517,1055,,0,738,LBA-ACE,51
LBA,AGP,FR,4296,517,1230,,0,738,LBA-AGP,51
LBA,ALC,FR,4296,517,1212,,0,738,LBA-ALC,51
LBA,BGY,FR,4296,517,1525,,0,738,LBA-BGY,51
LBA,CFU,FR,4296,517,1460,,0,738,LBA-CFU,51
LBA,CHQ,FR,4296,517,1474,,0,738,LBA-CHQ,51
LBA,DUB,FR,4296,517,599,,0,738,LBA-DUB,51
LBA,FAO,FR,4296,517,1626,,0,738,LBA-FAO,51
LBA,FUE,FR,4296,517,1051,,0,738,LBA-FUE,51
LBA,GDN,FR,4296,517,668,,0,738,LBA-GDN,51
LBA,GRO,FR,4296,517,1222,,0,738,LBA-GRO,51
LBA,IBZ,FR,4296,517,1225,,0,738,LBA-IBZ,51
LBA,KGS,FR,4296,517,1458,,0,738,LBA-KGS,51
LBA,KRK,FR,4296,517,669,,0,738,LBA-KRK,51
LBA,LIG,FR,4296,517,1270,,0,738,LBA-LIG,51
LBA,MJV,FR,4296,517,1227,,0,738,LBA-MJV,51
LBA,MLA,FR,4296,517,1606,,0,738,LBA-MLA,51
LBA,MPL,FR,4296,517,1359,,0,738,LBA-MPL,51
LBA,PMI,FR,4296,517,3998,,0,738,LBA-PMI,51
LBA,PSA,FR,4296,517,1562,,0,738,LBA-PSA,51
LBA,TFS,FR,4296,517,1056,,0,738,LBA-TFS,51
LBA,TSF,FR,4296,517,1539,,0,738,LBA-TSF,51
LBC,BGY,FR,4296,364,1525,,0,738,LBC-BGY,4
LBC,PMI,FR,4296,364,3998,,0,738,LBC-PMI,4
LBC,PSA,FR,4296,364,1562,,0,738,LBC-PSA,4
LDE,BGY,FR,4296,1276,1525,,0,738,LDE-BGY,5
LDE,STN,FR,4296,1276,548,,0,738,LDE-STN,5
LDY,BHX,FR,4296,468,469,,0,738,LDY-BHX,5
LDY,FAO,FR,4296,468,1626,,0,738,LDY-FAO,5
LDY,LPL,FR,4296,468,491,,0,738,LDY-LPL,5
LDY,PIK,FR,4296,468,537,,0,738,LDY-PIK,5
LDY,STN,FR,4296,468,548,,0,738,LDY-STN,5
LEI,CRL,FR,4296,1213,304,,0,738,LEI-CRL,15
LEI,DUB,FR,4296,1213,599,,0,738,LEI-DUB,15
LEI,EMA,FR,4296,1213,523,,0,738,LEI-EMA,15
LEI,NRN,FR,4296,1213,4198,,0,738,LEI-NRN,15
LEI,STN,FR,4296,1213,548,,0,738,LEI-STN,15
LEJ,STN,FR,4296,348,548,,0,738,LEJ-STN,28
LGW,KUN,FR,4296,502,3956,,0,738,LGW-KUN,165
LGW,ORK,FR,4296,502,596,,0,738,LGW-ORK,165
LGW,SNN,FR,4296,502,603,,0,738,LGW-SNN,165
LGW,SVQ,FR,4296,502,1253,,0,738,LGW-SVQ,165
LIG,BRS,FR,4296,1270,490,,0,738,LIG-BRS,10
LIG,EMA,FR,4296,1270,523,,0,738,LIG-EMA,10
LIG,LBA,FR,4296,1270,517,,0,738,LIG-LBA,10
LIG,LPL,FR,4296,1270,491,,0,738,LIG-LPL,10
LIG,STN,FR,4296,1270,548,,0,738,LIG-STN,10
LIL,OPO,FR,4296,1399,1636,,0,738,LIL-OPO,30
LIS,BVA,FR,4296,1638,1367,,0,738,LIS-BVA,103
LIS,DLE,FR,4296,1638,1309,,0,738,LIS-DLE,103
LIS,FAO,FR,4296,1638,1626,,0,738,LIS-FAO,103
LIS,HHN,FR,4296,1638,355,,0,738,LIS-HHN,103
LIS,MAN,FR,4296,1638,478,,0,738,LIS-MAN,103
LIS,MRS,FR,4296,1638,1353,,0,738,LIS-MRS,103
LIS,OPO,FR,4296,1638,1636,,0,738,LIS-OPO,103
LIS,PSA,FR,4296,1638,1562,,0,738,LIS-PSA,103
LIS,STN,FR,4296,1638,548,,0,738,LIS-STN,103
LNZ,STN,FR,4296,1611,548,,0,738,LNZ-STN,8
LPA,BCN,FR,4296,1054,1218,,0,738,LPA-BCN,80
LPA,BGY,FR,4296,1054,1525,,0,738,LPA-BGY,80
LPA,BHX,FR,4296,1054,469,,0,738,LPA-BHX,80
LPA,BOH,FR,4296,1054,494,,0,738,LPA-BOH,80
LPA,BRE,FR,4296,1054,353,,0,738,LPA-BRE,80
LPA,BRS,FR,4296,1054,490,,0,738,LPA-BRS,80
LPA,CRL,FR,4296,1054,304,,0,738,LPA-CRL,80
LPA,EDI,FR,4296,1054,535,,0,738,LPA-EDI,80
LPA,EIN,FR,4296,1054,585,,0,738,LPA-EIN,80
LPA,EMA,FR,4296,1054,523,,0,738,LPA-EMA,80
LPA,FKB,FR,4296,1054,4166,,0,738,LPA-FKB,80
LPA,LPL,FR,4296,1054,491,,0,738,LPA-LPL,80
LPA,LTN,FR,4296,1054,492,,0,738,LPA-LTN,80
LPA,MAN,FR,4296,1054,478,,0,738,LPA-MAN,80
LPA,NRN,FR,4296,1054,4198,,0,738,LPA-NRN,80
LPA,OPO,FR,4296,1054,1636,,0,738,LPA-OPO,80
LPA,ORK,FR,4296,1054,596,,0,738,LPA-ORK,80
LPA,PIK,FR,4296,1054,537,,0,738,LPA-PIK,80
LPA,PSA,FR,4296,1054,1562,,0,738,LPA-PSA,80
LPA,SCQ,FR,4296,1054,1243,,0,738,LPA-SCQ,80
LPA,SDR,FR,4296,1054,1251,,0,738,LPA-SDR,80
LPA,STN,FR,4296,1054,548,,0,738,LPA-STN,80
LPA,SVQ,FR,4296,1054,1253,,0,738,LPA-SVQ,80
LPA,VLC,FR,4296,1054,1246,,0,738,LPA-VLC,80
LPL,ACE,FR,4296,491,1055,,0,738,LPL-ACE,48
LPL,AGP,FR,4296,491,1230,,0,738,LPL-AGP,48
LPL,ALC,FR,4296,491,1212,,0,738,LPL-ALC,48
LPL,BCN,FR,4296,491,1218,,0,738,LPL-BCN,48
LPL,BTS,FR,4296,491,1745,,0,738,LPL-BTS,48
LPL,CCF,FR,4296,491,1352,,0,738,LPL-CCF,48
LPL,DUB,FR,4296,491,599,,0,738,LPL-DUB,48
LPL,EGC,FR,4296,491,1265,,0,738,LPL-EGC,48
LPL,FAO,FR,4296,491,1626,,0,738,LPL-FAO,48
LPL,FNI,FR,4296,491,1439,,0,738,LPL-FNI,48
LPL,FUE,FR,4296,491,1051,,0,738,LPL-FUE,48
LPL,IBZ,FR,4296,491,1225,,0,738,LPL-IBZ,48
LPL,KGS,FR,4296,491,1458,,0,738,LPL-KGS,48
LPL,KRK,FR,4296,491,669,,0,738,LPL-KRK,48
LPL,LDY,FR,4296,491,468,,0,738,LPL-LDY,48
LPL,LIG,FR,4296,491,1270,,0,738,LPL-LIG,48
LPL,LPA,FR,4296,491,1054,,0,738,LPL-LPA,48
LPL,MLA,FR,4296,491,1606,,0,738,LPL-MLA,48
LPL,NOC,FR,4296,491,600,,0,738,LPL-NOC,48
LPL,OPO,FR,4296,491,1636,,0,738,LPL-OPO,48
LPL,ORK,FR,4296,491,596,,0,738,LPL-ORK,48
LPL,PMI,FR,4296,491,3998,,0,738,LPL-PMI,48
LPL,POZ,FR,4296,491,674,,0,738,LPL-POZ,48
LPL,PSA,FR,4296,491,1562,,0,738,LPL-PSA,48
LPL,REU,FR,4296,491,1236,,0,738,LPL-REU,48
LPL,RHO,FR,4296,491,1472,,0,738,LPL-RHO,48
LPL,SNN,FR,4296,491,603,,0,738,LPL-SNN,48
LPL,SZZ,FR,4296,491,676,,0,738,LPL-SZZ,48
LPL,TFS,FR,4296,491,1056,,0,738,LPL-TFS,48
LPL,TRF,FR,4296,491,664,,0,738,LPL-TRF,48
LPL,VNO,FR,4296,491,3959,,0,738,LPL-VNO,48
LPL,WMI,FR,4296,491,8414,,0,738,LPL-WMI,48
LPL,WRO,FR,4296,491,680,,0,738,LPL-WRO,48
LPP,BGY,FR,4296,441,1525,,0,738,LPP-BGY,3
LPP,GRO,FR,4296,441,1222,,0,738,LPP-GRO,3
LPP,NRN,FR,4296,441,4198,,0,738,LPP-NRN,3
LRH,CRL,FR,4296,6493,304,,0,738,LRH-CRL,8
LRH,DUB,FR,4296,6493,599,,0,738,LRH-DUB,8
LRH,EMA,FR,4296,6493,523,,0,738,LRH-EMA,8
LRH,OPO,FR,4296,6493,1636,,0,738,LRH-OPO,8
LRH,STN,FR,4296,6493,548,,0,738,LRH-STN,8
LTN,ACE,FR,4296,492,1055,,0,738,LTN-ACE,85
LTN,AHO,FR,4296,492,1517,,0,738,LTN-AHO,85
LTN,BTS,FR,4296,492,1745,,0,738,LTN-BTS,85
LTN,BZR,FR,4296,492,1360,,0,738,LTN-BZR,85
LTN,DUB,FR,4296,492,599,,0,738,LTN-DUB,85
LTN,FNI,FR,4296,492,1439,,0,738,LTN-FNI,85
LTN,FUE,FR,4296,492,1051,,0,738,LTN-FUE,85
LTN,GRO,FR,4296,492,1222,,0,738,LTN-GRO,85
LTN,KIR,FR,4296,492,601,,0,738,LTN-KIR,85
LTN,KUN,FR,4296,492,3956,,0,738,LTN-KUN,85
LTN,LPA,FR,4296,492,1054,,0,738,LTN-LPA,85
LTN,MJV,FR,4296,492,1227,,0,738,LTN-MJV,85
